CUSTOMER_367,Day-Jordan,Tammy Maddox,curtishernandez@flowers.com,261.488.7314,Mayoside,2026-07-15,Basic,149,0,57.1,1,88.4,83.1,Low Risk
CUSTOMER_368,Gonzalez and Sons,Jonathan Watson,elizabethphillips@moran.com,753-396-0459x35800,West Maria,2025-09-17,Basic,149,4,65.6,0,81.8,79.8,Low Risk
CUSTOMER_369,"Collier, Hale and Moran",Jessica Ryan,smithkevin@mitchell.info,001-207-745-3358,New Jasminechester,2026-05-23,Pro,499,2,87.3,1,63.2,81.6,Low Risk
CUSTOMER_370,"Hernandez, Williams and Thomas",James Hudson,claudia72@madden.biz,(599)381-6364x178,Orrfurt,2026-04-12,Pro,499,6,59.6,1,53.2,66.2,Medium Risk
CUSTOMER_371,Jenkins and Sons,Ashley Meyer,hamiltonsamuel@reid-burns.com,001-265-740-9200,Williamsshire,2026-04-06,Pro,499,4,87.3,2,59.8,78.6,Low Risk
CUSTOMER_372,Franco-Miles,Eric Miller,angela43@phillips.org,7458436203,Rebeccaborough,2026-04-12,Basic,149,12,24.7,5,19.3,25.2,High Risk
CUSTOMER_373,Ross-Thompson,Jordan Lewis,qdunn@lynch.com,213.813.4835x850,Neilshire,2026-04-27,Basic,149,32,21.2,4,30.0,14.9,High Risk
CUSTOMER_374,Martinez-King,Melissa Gomez,tanya86@alvarez-gutierrez.net,(652)307-9597,New Tonyamouth,2026-06-27,Pro,499,1,85.3,1,75.0,86.0,Low Risk
CUSTOMER_375,Cooper LLC,Jason Oliver,joneskevin@harrell.org,384-542-8724x71072,South Ryan,2025-08-11,Pro,499,1,64.3,1,60.8,74.7,Medium Risk
CUSTOMER_376,"Webster, Lee and Barker",Kim Porter,wmartinez@smith.com,2492757133,New Melanie,2026-01-30,Basic,149,3,87.7,3,77.5,81.3,Low Risk
CUSTOMER_377,Kelly-Grant,Madeline Ortiz,lauriedaniel@randolph.com,+1-237-958-3980,Garciaberg,2025-09-29,Basic,149,18,65.3,1,65.9,61.9,Medium Risk
CUSTOMER_378,"Walker, Coleman and Lane",Stephanie Khan,losborne@thompson.com,2847311945,Davidview,2026-01-15,Enterprise,999,3,56.7,0,64.6,72.0,Medium Risk
CUSTOMER_379,Harris Group,Kyle Patton,fcampbell@hernandez.org,990-627-2894,North Lisa,2025-11-17,Enterprise,999,2,56.7,1,53.7,69.1,Medium Risk
CUSTOMER_380,Key-Shepherd,Brittney Sanchez,alexander85@pacheco-ritter.info,001-250-689-0662x8464,Nicholasmouth,2026-07-03,Basic,149,4,62.2,2,76.4,76.9,Low Risk
CUSTOMER_381,Snyder and Sons,Kenneth Savage,lynchrichard@hart.com,621.231.7230x0653,Lake Zachary,2026-01-22,Pro,499,28,24.6,8,30.1,1.4,High Risk
CUSTOMER_382,"James, Davis and White",Kiara Mann,curtis53@dunlap.biz,936.635.0453x0453,Mcmillanton,2025-11-07,Pro,499,4,79.0,2,100.0,90.2,Low Risk
CUSTOMER_383,Luna Ltd,Nicole Jenkins,alexanderlindsey@harvey.biz,+1-761-484-3975x246,Norrischester,2026-01-12,Pro,499,2,80.3,1,99.6,92.2,Low Risk
CUSTOMER_384,"Carter, Ramirez and Harris",Samantha Olson,jonathan37@pierce.com,359-623-8533x3580,Susanburgh,2026-02-26,Pro,499,0,79.3,4,71.4,74.8,Medium Risk
CUSTOMER_385,"Dunn, Jones and Petersen",Christina Gray,michael50@hayes-anderson.com,+1-854-313-7963,New Pamela,2025-10-24,Pro,499,29,30.3,9,31.6,0.0,High Risk
CUSTOMER_386,Armstrong-Simmons,Kevin Williams,melissaallison@vega.com,671-353-4398,East Elizabeth,2026-01-27,Enterprise,999,1,85.9,0,52.7,78.3,Low Risk
CUSTOMER_387,Beck Group,Shannon Daniels,angela56@hardy-campbell.com,762-367-4085,Kevinfurt,2025-12-06,Enterprise,999,3,67.3,1,89.5,83.9,Low Risk
CUSTOMER_388,Edwards and Sons,Megan Adams,justin70@myers.biz,766-728-7712x28934,Chelseafort,2026-03-31,Basic,149,6,70.7,0,89.5,82.3,Low Risk
CUSTOMER_389,"Knox, Castro and Ramos",Kimberly Martin,kerry77@flores-poole.info,701.597.9823,Raventown,2025-07-27,Basic,149,25,27.9,5,30.8,18.8,High Risk
CUSTOMER_390,Adams Inc,Blake Washington,kelly35@nelson.com,(316)202-5166x44433,Lake Chris,2025-08-13,Basic,149,3,61.9,1,53.5,69.7,Medium Risk
CUSTOMER_391,Sanchez-Valdez,Joseph Mccullough MD,laura72@mason.biz,6327245089,Perkinsberg,2025-09-22,Pro,499,10,100.0,0,61.3,77.7,Low Risk
CUSTOMER_392,York-Hall,Amy Singleton,brittany74@payne-swanson.org,001-586-766-2048x247,Wilkinsonport,2026-05-13,Basic,149,0,73.3,2,60.6,78.2,Low Risk
CUSTOMER_393,"Miller, Dennis and Li",Joshua Durham,rmcintosh@brown.com,736.605.8933x031,Calebside,2026-02-28,Enterprise,999,3,57.8,0,90.8,81.5,Low Risk
CUSTOMER_394,Houston LLC,Cathy Everett,fpeterson@bailey-callahan.com,314-629-6174x21876,Raymondville,2026-05-28,Basic,149,33,7.1,7,25.4,0.0,High Risk
CUSTOMER_395,Shelton-Owens,Taylor Atkinson,hodgesamanda@atkinson-sims.com,685-806-8423x433,Baileymouth,2026-07-24,Basic,149,1,82.5,1,58.1,79.2,Low Risk
CUSTOMER_396,Thomas-Nguyen,Christian Ross,amandamcgrath@morris.org,001-708-211-4481,Sarahfort,2026-01-24,Basic,149,8,84.4,1,71.0,78.2,Low Risk
CUSTOMER_397,Stanley Group,Holly Todd,justin25@villegas-adams.com,(948)205-8926,North Amymouth,2026-04-06,Basic,149,1,90.1,1,92.1,93.4,Low Risk
CUSTOMER_398,"Wise, Munoz and Williams",Charles Scott,christian18@figueroa.org,+1-604-858-0244,West Joanne,2026-07-07,Pro,499,1,60.7,0,82.9,81.4,Low Risk
CUSTOMER_399,Banks-House,Felicia Richard,kbutler@baker-anderson.biz,(491)470-3216x90172,Johnburgh,2026-06-26,Basic,149,6,90.5,4,87.4,78.5,Low Risk
CUSTOMER_400,Gutierrez-Thomas,Donna Wilson,mason49@perkins-smith.net,938-248-8654x320,Reyeston,2025-11-05,Basic,149,0,61.2,1,56.4,73.1,Medium Risk
CUSTOMER_401,Young-Evans,Ashley Smith,sanchezmary@evans.org,001-610-221-3677x5566,East Cheryl,2025-10-20,Pro,499,0,77.0,0,58.2,78.5,Low Risk
CUSTOMER_402,Hudson-Day,Donna Palmer,jensenrobert@hill-donovan.net,566.757.4486,Port Ashleyberg,2026-02-01,Basic,149,12,60.4,1,69.6,67.0,Medium Risk
CUSTOMER_403,Ramirez and Sons,Luis Lawson,mirwin@smith-bailey.biz,925.826.4756,South Travis,2025-08-16,Pro,499,0,68.4,1,81.4,84.0,Low Risk
CUSTOMER_404,Carroll Group,Molly Kaiser,tylermartin@tran.com,969-585-5692x843,North Nancyberg,2026-02-11,Basic,149,0,52.7,0,85.5,80.7,Low Risk
CUSTOMER_405,Nichols-Kelly,Heidi Flores,cbrown@medina-garcia.com,(562)831-0610,Lindseymouth,2026-02-21,Pro,499,4,78.6,2,55.6,74.5,Medium Risk
CUSTOMER_406,"Edwards, Rodriguez and Warren",Joseph Peterson,padillacrystal@marquez.com,9426828486,South Charles,2026-06-19,Basic,149,0,59.5,0,100.0,87.8,Low Risk
CUSTOMER_407,"Beard, Robinson and Mcmahon",Thomas Hudson,tiffanyjohnson@martinez.com,544.726.2544,Ericside,2025-09-19,Basic,149,4,53.7,0,91.8,79.7,Low Risk
CUSTOMER_408,"Banks, Cortez and Humphrey",Benjamin Morgan,egibbs@martin.biz,(440)438-4718x8149,Barberburgh,2026-06-27,Basic,149,8,100.0,2,56.7,77.8,Low Risk
CUSTOMER_409,"Crawford, Rivers and Martin",Mrs. Heather Baker,victoriamcconnell@jackson.biz,727.426.9325x0815,Port Dean,2026-07-24,Basic,149,6,91.5,0,76.7,84.0,Low Risk
CUSTOMER_410,Snyder Group,Diane Harmon,wellsdonna@schmidt.com,001-946-282-6509x92115,Juanberg,2026-03-01,Basic,149,3,50.4,1,58.2,67.9,Medium Risk
CUSTOMER_411,Davis PLC,James Gutierrez,jennifer65@rodgers.net,+1-204-391-2832x1448,North Katherineburgh,2025-09-22,Enterprise,999,1,61.0,2,95.3,85.8,Low Risk
CUSTOMER_412,Flores-Parks,Shannon Villarreal,millermelissa@macdonald.com,814-907-3057x39660,Port Michelle,2025-10-12,Basic,149,0,72.1,0,70.6,81.3,Low Risk
CUSTOMER_413,Mccormick and Sons,Elizabeth Lewis,elizabethromero@white.net,313.438.3640x46598,Wiseshire,2026-04-28,Pro,499,5,78.2,0,87.9,84.8,Low Risk
CUSTOMER_414,Martinez-Jackson,Taylor Klein,linda02@garza.info,(666)572-0773,East Erinport,2025-07-24,Basic,149,5,83.8,2,71.0,80.6,Low Risk
CUSTOMER_415,"Smith, Bell and Odom",Charles Martinez,wileyshawn@vaughan.info,6675430325,Susanview,2026-06-06,Pro,499,1,77.4,1,66.5,80.6,Low Risk
CUSTOMER_416,"Taylor, Davis and Smith",Katherine Taylor,ayoung@larsen.com,001-843-532-5652x473,Lake Andrea,2026-05-29,Basic,149,9,58.6,0,95.1,78.0,Low Risk
CUSTOMER_417,Lynch-Peck,Jacqueline Yang,kingmichelle@carson.com,001-480-751-2796,Kingstad,2026-03-30,Pro,499,7,72.9,0,71.6,75.8,Low Risk
CUSTOMER_418,Coleman-Harris,Joel Adams,frank81@collins.biz,4299849554,East Seth,2025-08-26,Basic,149,38,10.9,10,24.5,0.0,High Risk
CUSTOMER_419,Nielsen and Sons,Selena Garrett,ericarusso@lee.net,260-964-0690x8631,North Cassidy,2025-07-31,Basic,149,1,44.2,1,60.9,68.7,Medium Risk
CUSTOMER_420,Clark-Costa,Steven Murphy,anna42@lawrence.com,996.412.6129,South Richardport,2026-01-19,Basic,149,4,71.0,1,70.2,77.4,Low Risk
CUSTOMER_421,"Douglas, Martin and Edwards",Steven Simmons,juarezmelissa@spears.com,001-509-919-8396,Mclaughlinmouth,2025-08-13,Basic,149,1,83.7,2,66.5,82.5,Low Risk
CUSTOMER_422,"Ramsey, Aguirre and Griffin",Stephanie Cruz,westmarcus@coleman-taylor.com,(635)902-2894,Christophermouth,2025-11-10,Pro,499,10,74.4,1,85.5,78.5,Low Risk
CUSTOMER_423,Brown and Sons,Lisa Morris,tfrank@smith.org,427.640.1483,Lake Katrinaborough,2026-03-17,Pro,499,5,52.5,0,84.1,75.8,Low Risk
CUSTOMER_424,Holmes-Carter,Matthew Johnson,lorimatthews@stewart.com,892-764-1688,Adrianfort,2025-12-08,Basic,149,1,72.0,1,45.9,71.8,Medium Risk
CUSTOMER_425,Myers-Horn,Patricia James,ryansantos@schmidt-hamilton.org,872.677.5331x7534,Roweville,2025-12-13,Basic,149,2,79.8,0,73.7,83.0,Low Risk
CUSTOMER_426,"Salinas, Parker and Smith",Dominique Mack,owoods@waller.net,+1-534-806-6358x77659,Deanmouth,2025-11-23,Basic,149,0,70.8,1,69.1,80.4,Low Risk
CUSTOMER_427,Anderson-Smith,Christopher Shaw,amanda53@tucker.biz,339.264.5381x52651,Williamschester,2026-07-19,Basic,149,23,28.2,5,32.5,21.2,High Risk
CUSTOMER_428,"Smith, Green and Ray",Jacob Bryant,williamsamanda@rice.com,2357208315,Veronicaton,2025-11-24,Basic,149,0,89.6,1,66.6,85.2,Low Risk
CUSTOMER_429,Hayes Ltd,Scott Woodard,daniel27@castillo.com,001-341-349-2990x48280,North Dawnborough,2025-08-06,Basic,149,28,5.0,7,10.0,0.0,High Risk
CUSTOMER_430,Bowen-Schroeder,John Baker,danielperkins@cannon.biz,(343)615-4879x82883,Port Tracyshire,2025-10-25,Basic,149,3,87.2,1,52.6,76.9,Low Risk
CUSTOMER_431,Phillips-Scott,Sandra Summers,angelica51@jackson-alexander.org,(402)389-8068,East Michelle,2026-05-13,Pro,499,3,72.6,0,62.5,76.0,Low Risk
CUSTOMER_432,Le PLC,Zachary Larsen,rodriguezbrandi@howell.com,(575)762-7926x34885,Thompsonville,2026-01-12,Basic,149,0,77.2,0,65.5,81.1,Low Risk
CUSTOMER_433,"Armstrong, Lutz and Jones",Donald Williams,lyoung@johnson-collins.com,+1-509-906-6510,Nancyhaven,2025-10-11,Pro,499,3,89.3,2,94.6,92.3,Low Risk
CUSTOMER_434,Morrow LLC,Diana Martinez,pspears@hudson-key.org,870-259-6123x70239,East Tiffanyfurt,2026-03-11,Basic,149,3,76.8,1,68.8,79.5,Low Risk
CUSTOMER_435,Schaefer-Duncan,Christopher Taylor,kirstenfields@mack.org,328.770.3827x9370,New Jacqueline,2025-09-11,Basic,149,4,67.1,0,79.8,79.6,Low Risk
CUSTOMER_436,"French, Williams and Galvan",Nancy Deleon,whitealejandro@maldonado.com,+1-311-936-6848x6442,Williemouth,2025-11-30,Enterprise,999,16,5.0,3,30.0,28.5,High Risk
CUSTOMER_437,Woodard and Sons,Anna Johnson,paulcruz@montgomery.com,644.797.9983,Martinezfurt,2026-06-16,Enterprise,999,0,100.0,1,59.2,85.7,Low Risk
CUSTOMER_438,"Jackson, Cruz and Andrews",Evelyn Johnson,lindsaybarr@walton.com,(424)464-8848,North Dillonfort,2026-05-01,Basic,149,5,65.5,2,55.7,69.8,Medium Risk
CUSTOMER_439,Rocha-Conway,Dustin Martinez,qharrison@callahan-mcclain.com,4673330751,South Betty,2026-04-29,Basic,149,1,96.4,2,80.3,91.2,Low Risk
CUSTOMER_440,Velazquez LLC,Ashley Stone,ethomas@vance.biz,922.900.4633,Robertsborough,2026-01-28,Basic,149,1,74.6,0,66.5,79.8,Low Risk
CUSTOMER_441,"Taylor, Brewer and Gonzalez",Eric Murphy,cristina53@mata-murray.com,001-742-651-0141x65288,Maryshire,2026-03-16,Basic,149,27,19.8,9,28.5,0.0,High Risk
CUSTOMER_442,"Barton, Carrillo and Mendez",Benjamin Reyes,kimberlynavarro@ryan.net,400-529-4815x71520,Griffinfurt,2025-11-21,Enterprise,999,8,47.3,0,95.5,75.6,Low Risk
CUSTOMER_443,Donaldson and Sons,Paul Wood,ericapeters@thompson-faulkner.com,575.507.0493,New Kristin,2026-04-03,Basic,149,3,84.3,0,67.1,81.1,Low Risk
CUSTOMER_444,Dunn Group,Jonathan Martinez,plong@edwards.info,(797)694-1151,Lake Marvin,2025-09-19,Basic,149,0,59.6,2,100.0,87.9,Low Risk
CUSTOMER_445,Ryan-Gutierrez,Kevin Flores,turnerryan@chavez.com,001-712-266-6527x0517,Lake Brianstad,2025-08-10,Basic,149,2,78.2,1,70.2,81.3,Low Risk
CUSTOMER_446,Costa LLC,Teresa Ellis,matthew06@carter.com,+1-417-407-0404x0586,East Michaelville,2025-08-23,Basic,149,36,11.8,6,39.2,2.8,High Risk
CUSTOMER_447,Campbell Inc,Kimberly Richardson,chandlercarlos@kelly.com,553.869.6762x2040,Parkborough,2026-04-09,Pro,499,0,74.6,0,65.5,80.3,Low Risk
CUSTOMER_448,Scott Group,Mrs. Suzanne Miller,willismichael@willis.com,605-366-3381x828,Lake Dennisfurt,2026-02-17,Pro,499,1,50.2,1,61.2,70.6,Medium Risk
CUSTOMER_449,Huffman-Lee,Christopher Barnett,brianlove@simmons-jenkins.com,+1-540-235-8275x33083,Harrelltown,2026-02-13,Enterprise,999,0,73.7,0,80.1,85.1,Low Risk
CUSTOMER_450,"White, Cruz and Li",Pamela Williamson,jesusharris@case.com,001-576-984-7241,Baileytown,2026-01-03,Pro,499,1,80.9,0,93.5,91.1,Low Risk
CUSTOMER_451,Dominguez PLC,Kimberly Daniels,dawnsampson@evans.biz,643-847-9887,East Audrey,2026-07-07,Enterprise,999,13,49.1,1,99.3,73.1,Medium Risk
CUSTOMER_452,Johnson Ltd,Patricia Moyer,dschneider@king.com,594.234.8624x26636,West Rebeccaport,2025-08-14,Basic,149,2,64.7,1,54.0,71.6,Medium Risk
CUSTOMER_453,Smith Ltd,Elizabeth Snow,phart@strong.biz,001-832-730-1021x4100,West Jennifer,2026-03-02,Basic,149,5,76.2,2,90.9,85.3,Low Risk
CUSTOMER_454,Kelly-Bowers,Lisa Watkins,aaron40@underwood.com,586.696.2548x90261,North Jasonland,2025-08-01,Basic,149,0,75.7,1,83.7,87.0,Low Risk
CUSTOMER_455,Lewis-Mendez,Kristy Watts,michaelhall@williams.com,235.851.2853,Robertberg,2026-05-20,Pro,499,13,25.8,7,32.1,20.1,High Risk
CUSTOMER_456,Johnson LLC,Lisa Bradley,codykemp@williams.com,691.230.8239,Port Joseph,2026-06-04,Enterprise,999,9,60.8,0,53.1,64.0,Medium Risk
CUSTOMER_457,Holden-Spencer,Laura Washington,parkerjennifer@ryan.com,818.326.8192x4069,Lake Angela,2026-07-05,Basic,149,6,74.9,1,51.6,70.3,Medium Risk
CUSTOMER_458,"Choi, Gutierrez and Burns",Taylor Berry,jeffreypotter@wilcox-lopez.net,001-466-543-1569x26562,Nicholaston,2025-08-06,Pro,499,0,77.3,1,74.5,84.3,Low Risk
CUSTOMER_459,Williams-Ellis,Alex Wise,angelgarrett@lucero.com,001-721-896-1471,East Jameshaven,2026-03-04,Basic,149,2,68.9,1,71.9,79.1,Low Risk
CUSTOMER_460,Maldonado Ltd,Christopher Mason,maria31@williams.com,(338)278-5599x509,Edwardhaven,2025-09-10,Basic,149,1,83.1,0,95.9,92.6,Low Risk
CUSTOMER_461,Woodard-Stokes,Vincent Ingram,thomasshort@thomas.com,+1-645-389-0820x2456,South Jenniferland,2026-04-30,Pro,499,4,79.3,0,84.2,84.8,Low Risk
CUSTOMER_462,"Clayton, Ramirez and Guerrero",Kayla Morris,isimmons@cervantes-byrd.biz,997.714.5131x291,Garcialand,2025-11-06,Basic,149,4,62.1,3,70.0,70.1,Medium Risk
CUSTOMER_463,Weaver-Khan,Teresa Brooks,jacquelinemooney@watson.org,694-244-8227,Brianborough,2025-11-24,Enterprise,999,2,53.5,1,76.0,75.9,Low Risk
CUSTOMER_464,Payne PLC,Alan Chang,flemingnatalie@cummings.net,001-272-790-4011x3962,New Valerieville,2025-07-24,Pro,499,3,68.0,1,64.4,75.3,Low Risk
CUSTOMER_465,Padilla and Sons,Kristin Mckay,johnsonkyle@palmer.com,993.276.2693x67612,Cherylton,2026-04-27,Enterprise,999,4,74.9,3,63.3,71.6,Medium Risk
CUSTOMER_466,Hughes-Barber,Amanda Moyer,snyderkelly@richardson.biz,001-825-296-6238x403,Jasmineport,2025-08-29,Basic,149,6,72.4,1,70.0,76.0,Low Risk
CUSTOMER_467,Nguyen-Glass,Amanda Simmons PhD,barnettkrystal@lamb-young.org,(476)268-9359x322,Rossmouth,2026-05-30,Basic,149,4,36.2,0,70.5,67.0,Medium Risk
CUSTOMER_468,Williams-Johnson,Erin Garcia,elizabethruiz@brown.com,(656)399-3227x571,Morsehaven,2026-05-31,Pro,499,8,46.0,2,83.5,71.0,Medium Risk
CUSTOMER_469,Wood Ltd,Monica Foley,thomasaaron@gutierrez-wolfe.com,+1-344-476-9856x9855,Smithburgh,2026-06-16,Basic,149,4,56.8,1,82.5,77.4,Low Risk
CUSTOMER_470,Johnson Ltd,Paige Jordan,judithsmith@warren.biz,001-471-420-9690,South Brenda,2026-05-13,Basic,149,2,73.5,1,60.5,76.5,Low Risk
CUSTOMER_471,Alexander-Reese,John French,zmorrison@richards.com,808-387-9952,East Jessica,2026-06-26,Enterprise,999,1,56.2,2,75.8,77.5,Low Risk
CUSTOMER_472,"Sosa, Robertson and Schroeder",Donna Casey,kevinjones@odonnell.com,+1-663-344-3168x975,Lake Gerald,2025-12-17,Basic,149,3,60.8,2,63.1,72.7,Medium Risk
CUSTOMER_473,Cook-Franco,Philip Black,alexis28@schroeder-thompson.net,(781)249-2717x091,Andrewport,2025-11-23,Basic,149,0,70.3,2,83.7,85.4,Low Risk
CUSTOMER_474,"Rose, Ellis and Fitzgerald",Nathan Strickland,matthew45@reed.com,(848)280-2541x2033,South Christophermouth,2025-07-24,Basic,149,9,82.8,3,72.4,72.8,Medium Risk
CUSTOMER_475,"Johnston, Lopez and Walters",Kimberly Sanchez,kristenruiz@williams.net,+1-456-344-3760,East Valerie,2026-04-21,Basic,149,1,81.7,5,81.5,73.7,Medium Risk
CUSTOMER_476,"Friedman, Pruitt and Cardenas",Heather Morris,taylordavis@estes.com,+1-874-742-7555,South Aaronbury,2026-03-31,Basic,149,7,68.6,1,85.5,79.4,Low Risk
CUSTOMER_477,"Murphy, Dalton and Hood",Janice Ruiz,fguerrero@may.org,(630)884-5615x20562,New Crystalberg,2025-12-05,Enterprise,999,2,77.2,0,82.0,85.1,Low Risk
CUSTOMER_478,Baird PLC,Jeffrey Burns,joshua07@luna.biz,001-625-841-9527x29060,Ballfort,2026-04-11,Basic,149,0,85.5,2,64.2,83.1,Low Risk
CUSTOMER_479,Avila-Davis,Gregory Tucker,teresa18@arnold.biz,001-412-349-6066x38390,New Brad,2025-09-20,Basic,149,5,84.4,2,79.0,83.6,Low Risk
CUSTOMER_480,Scott Inc,Tiffany Smith,cohenjeremiah@brown.com,206-636-2160,South Denise,2026-06-22,Basic,149,0,30.6,1,61.7,65.8,Medium Risk
CUSTOMER_481,King and Sons,Kayla Smith,christopherthompson@fitzgerald-quinn.com,986.721.0733x5675,East Lauren,2025-09-25,Pro,499,22,21.9,6,16.8,10.2,High Risk
CUSTOMER_482,Johnson LLC,Ryan Sanders,millerellen@chambers.com,(320)319-5290,Byrdville,2026-07-06,Pro,499,1,64.0,0,52.5,71.7,Medium Risk
CUSTOMER_483,"Hunt, Joyce and Keller",Joshua White,johnreid@davis-morgan.com,6548837830,Thomasbury,2025-10-10,Enterprise,999,5,68.8,1,64.3,73.8,Medium Risk
CUSTOMER_484,Alvarado-Smith,Nicole Ramirez,don43@porter.org,5247085355,Myersmouth,2025-12-15,Basic,149,1,49.2,0,74.3,74.9,Medium Risk
CUSTOMER_485,Smith and Sons,Steven Wood,wagnersarah@richardson.com,943.602.4109x5048,Dunnside,2026-06-02,Basic,149,2,76.1,1,65.2,78.9,Low Risk
CUSTOMER_486,Foster-Evans,Anthony Adams,riveraalan@palmer.com,(743)369-3571x5503,Dustinshire,2025-11-28,Basic,149,6,76.0,2,67.4,76.1,Low Risk
CUSTOMER_487,"Andrews, Martin and Watson",William Wong,gerald40@johnson.net,+1-888-201-5520,East Jonathanport,2026-06-06,Pro,499,1,72.2,2,78.3,83.2,Low Risk
CUSTOMER_488,"Spencer, Hart and Bell",Crystal Stone,samuel31@lopez.info,(826)874-6844,Port Katherineside,2026-03-28,Pro,499,0,51.0,0,76.7,77.1,Low Risk
CUSTOMER_489,"Walters, Perez and Jackson",Natalie Harvey,jhudson@thomas.com,390.626.1416,Tylerberg,2026-06-18,Basic,149,6,59.6,1,90.4,79.3,Low Risk
CUSTOMER_490,Jones PLC,David Berger,michaelsummers@tyler-washington.biz,3573422562,Johnsontown,2026-03-29,Basic,149,5,67.2,1,98.6,85.3,Low Risk
CUSTOMER_491,Hamilton-Reeves,Carlos Atkins,tlarson@robinson.biz,716-879-5812x268,Port John,2026-02-19,Basic,149,6,71.5,2,82.9,80.2,Low Risk
CUSTOMER_492,Melendez-Reese,David Martin,robert99@hall-sullivan.info,001-774-494-9853x90980,East Brittany,2026-03-27,Pro,499,1,96.3,0,78.1,90.4,Low Risk
CUSTOMER_493,Kelly Inc,Brittany Benton,josesanders@callahan-haley.com,490-392-2332x849,North Nicholas,2025-10-09,Basic,149,31,24.3,7,10.0,0.0,High Risk
CUSTOMER_494,King-Spencer,Kendra Williamson DVM,zburns@dyer.com,+1-448-877-9149x8477,Martinezland,2026-01-21,Enterprise,999,3,57.4,1,100.0,84.6,Low Risk
CUSTOMER_495,Gonzalez Ltd,Taylor Lane,hilljennifer@randall.net,001-905-660-0855x065,Port Joycefort,2025-07-27,Pro,499,7,76.9,0,54.2,70.9,Medium Risk
CUSTOMER_496,Nelson Ltd,Holly Baldwin,davidallen@bailey.info,(522)486-4467x72248,Isaiahshire,2026-05-15,Pro,499,18,25.7,10,19.4,0.0,High Risk
CUSTOMER_497,"Pacheco, Rivera and Brooks",Stacy Cannon,tinaanderson@martin-huff.com,475-781-3263x545,North Derekport,2026-06-10,Pro,499,1,92.9,0,97.0,95.9,Low Risk
CUSTOMER_498,"Rodriguez, Harrison and Vargas",Cody Ellis Jr.,jon80@patton-mclean.com,4052232931,Bryanttown,2026-02-01,Pro,499,13,15.0,5,22.6,22.5,High Risk
CUSTOMER_499,Dixon-Roberts,Steve Richardson,hsalinas@perry-campbell.com,001-807-921-7403x7162,Lake Jamesside,2026-05-13,Basic,149,7,73.1,0,95.2,84.1,Low Risk
CUSTOMER_500,"Morales, Adkins and Adams",Richard Hamilton,williamwilliams@gamble.com,870-821-0576,East Marychester,2026-07-02,Basic,149,0,66.5,2,55.2,74.3,Medium Risk
CUSTOMER_501,Cook and Sons,Alyssa Frazier,esaunders@gonzales.com,947.381.0676x91872,South Victor,2026-03-30,Pro,499,0,48.7,2,73.0,75.2,Low Risk
CUSTOMER_502,Cox-Carey,Amy Wilson DVM,kbryant@pierce.com,801.926.2939,Marshalltown,2026-07-21,Enterprise,999,7,58.1,0,93.1,78.9,Low Risk
CUSTOMER_503,Cowan-Nelson,Joseph Ruiz,wfisher@ward.biz,+1-956-745-5565,Lake Jeffreytown,2025-07-30,Basic,149,0,61.7,0,62.5,75.4,Low Risk
CUSTOMER_504,Brown-Carlson,Tiffany Herring,zwilson@jackson.biz,3815450683,Marilyntown,2025-12-23,Basic,149,5,80.6,0,43.4,70.0,Medium Risk
CUSTOMER_505,Becker PLC,Frank Cooper,carrollkristie@vincent-santana.com,001-711-605-6309x545,Hermanbury,2026-05-17,Basic,149,9,78.4,1,47.4,67.2,Medium Risk
CUSTOMER_506,"Brewer, Abbott and Daniel",Richard Berg,kathleenbarnes@chang-gutierrez.com,+1-917-859-4000x023,East Dylan,2026-02-22,Pro,499,0,84.3,1,83.1,89.4,Low Risk
CUSTOMER_507,"Gonzalez, Camacho and Miller",Joy Mcguire,lisabenson@rodriguez.com,770.930.7967,Meganton,2025-12-07,Basic,149,3,64.3,0,100.0,86.7,Low Risk
CUSTOMER_508,"Estrada, Johnson and Larsen",Laura Brooks,larsenrachel@owens.org,(812)916-2949x44701,Mariaport,2026-05-15,Enterprise,999,1,78.0,1,71.4,82.5,Low Risk
CUSTOMER_509,Hobbs-Riggs,Sean Rose,lucasnancy@garza.info,626.432.5997x586,New Fernando,2025-10-12,Basic,149,2,87.2,1,78.6,86.9,Low Risk
CUSTOMER_510,Mcintosh PLC,Matthew Austin,rhondasmith@holt.com,4529565989,Lake Shawntown,2026-02-01,Basic,149,7,84.9,0,82.4,83.2,Low Risk
CUSTOMER_511,"Allen, Romero and Warren",Michael Blackwell,oosborne@dean-cherry.biz,(394)529-6895x743,New Brandonmouth,2026-04-12,Enterprise,999,2,76.2,0,77.4,83.2,Low Risk
CUSTOMER_512,Sullivan Ltd,Cheyenne Anderson,tcox@jones-meyers.com,9913043738,New Joseph,2025-12-01,Enterprise,999,1,66.8,0,100.0,89.2,Low Risk
CUSTOMER_513,"Pearson, Franklin and Cox",Aaron Petty,christopherharvey@gomez-harris.info,+1-791-881-4978x4800,New Jamie,2025-09-03,Basic,149,6,79.1,1,78.3,80.9,Low Risk
CUSTOMER_514,Garza-Cantrell,Krystal Hardy,ingramchristopher@coleman.com,001-238-318-6441x8748,Benjaminside,2026-04-06,Basic,149,1,61.1,0,47.3,69.0,Medium Risk
CUSTOMER_515,Pierce-Carter,Toni Alexander,george21@williams.com,+1-499-422-1845x868,Moniquetown,2026-05-21,Basic,149,1,84.5,1,100.0,94.5,Low Risk
